DATA CAIXA;HORA ABERT.;CHAVE NF-E;NOTA FISCAL;MODELO;SERIE;VAL. TOTAL PRODUTO;VAL. TOTAL NOTA;TROCO;DESCONTO;BASE ICMS;VAL. ICMS;BASE PIS;VAL. PIS;BASE COFINS;VAL. COFINS;COD. PRODUTO;DESCRIÇÃO DO ITEM;QUANT. ITEM;VALOR ITEM;ALIQ. ICMS;REDUÇÃO ICMS;CST;CFOP;BASE ICMS ITEM;VAL. ICMS ITEM;BASE PIS ITEM;VAL PIS ITEM;BASE COFINS ITEM; VAL. COFINS;COD. PAGTO;ESCR. PAGTO;VALOR PAGTO;OPERADORA;TIPO OPERACAO;NSU TRANSAÇÃO;N. AUTORIZAÇÃO;COD. PAGTO TEF;D..PAGTO TEF;HORA FECH.;HORA LANC.;NUMERO;TOTAL CARTÃO;CODIGO DA EMPRESA; CÓDIGO FUNC. LANC. ITEM;DESCONTO DO ITEM
24/05/2026;12:27:58;'29260545941965000117650050000391579152380283';39157;;5;336,38;336,38;0;0;0;0;0;0;0;0;1016578568;BEBIDA MISTA COM GAS SUIVIE;1;16;;;;;;;;;;;;;;;;;;;;14:21:32;12:30:57;13;1;3;60;0
24/05/2026;12:27:58;'29260545941965000117650050000391579152380283';39157;;5;336,38;336,38;0;0;0;0;0;0;0;0;5094;RISOTO DE ARROZ NEGRO E CAMARA;1;92;;;;;;;;;;;;;;;;;;;;14:21:32;12:57:24;13;1;3;38;0
24/05/2026;12:27:58;'29260545941965000117650050000391579152380283';39157;;5;336,38;336,38;0;0;0;0;0;0;0;0;5093;SALMAO GREL C PURE DE BAT DOCE;1;79;;;;;;;;;;;;;;;;;;;;14:21:32;12:57:25;13;1;3;38;0
24/05/2026;12:27:58;'29260545941965000117650050000391579152380283';39157;;5;336,38;336,38;0;0;0;0;0;0;0;0;14;ADD DE MOLHO;1;3;;;;;;;;;;;;;;;;;;;;14:21:32;12:57:53;13;1;3;38;0
24/05/2026;12:27:58;'29260545941965000117650050000391579152380283';39157;;5;336,38;336,38;0;0;0;0;0;0;0;0;5046;CAPUCCINO HEALTHY;1;16,9;;;;;;;;;;;;;;;;;;;;14:21:32;13:33:31;13;1;3;283;0
24/05/2026;12:27:58;'29260545941965000117650050000391579152380283';39157;;5;336,38;336,38;0;0;0;0;0;0;0;0;220;CAFE ESPRESSO;1;9,9;;;;;;;;;;;;;;;;;;;;14:21:32;13:33:32;13;1;3;283;0
24/05/2026;12:27:58;'29260545941965000117650050000391579152380283';39157;;5;336,38;336,38;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;30,58;;;;;;;;;;;17310;TEF-GETNET CREDITO;336,38;VISA            ;VD CRED;457;613400;0;;14:21:32;13:49:04;13;1;3;0;0
24/05/2026;14:21:47;'29260545941965000117650050000391659158203920';39165;;5;384,56;384,56;0;0;0;0;0;0;0;0;513;CERVEJA HEINEKEN;1;16;;;;;;;;;;;;;;;;;;;;15:48:04;14:21:47;13;3;3;283;0
24/05/2026;14:21:47;'29260545941965000117650050000391659158203920';39165;;5;384,56;384,56;0;0;0;0;0;0;0;0;5094;RISOTO DE ARROZ NEGRO E CAMARA;1;92;;;;;;;;;;;;;;;;;;;;15:48:04;14:21:48;13;3;3;283;0
24/05/2026;14:21:47;'29260545941965000117650050000391659158203920';39165;;5;384,56;384,56;0;0;0;0;0;0;0;0;40;ATUM SELADO C/ ESPAGUETE;1;90;;;;;;;;;;;;;;;;;;;;15:48:04;14:21:49;13;3;3;283;0
24/05/2026;14:21:47;'29260545941965000117650050000391659158203920';39165;;5;384,56;384,56;0;0;0;0;0;0;0;0;501;KOMBUCHA GARRAFA - HEALTHY;1;22;;;;;;;;;;;;;;;;;;;;15:48:04;14:21:50;13;3;3;283;0
24/05/2026;14:21:47;'29260545941965000117650050000391659158203920';39165;;5;384,56;384,56;0;0;0;0;0;0;0;0;1016579145;SOBRECOXA DE F. C PURE DE COUVE FLOR;1;72;;;;;;;;;;;;;;;;;;;;15:48:04;14:21:51;13;3;3;283;0
24/05/2026;14:21:47;'29260545941965000117650050000391659158203920';39165;;5;384,56;384,56;0;0;0;0;0;0;0;0;7028;REFRIGERANTES;1;9;;;;;;;;;;;;;;;;;;;;15:48:04;14:41:58;13;3;3;283;0
24/05/2026;14:21:47;'29260545941965000117650050000391659158203920';39165;;5;384,56;384,56;0;0;0;0;0;0;0;0;220;CAFE ESPRESSO;3;29,7;;;;;;;;;;;;;;;;;;;;15:48:04;14:59:23;13;3;3;65;0
24/05/2026;14:21:47;'29260545941965000117650050000391659158203920';39165;;5;384,56;384,56;0;0;0;0;0;0;0;0;7038;CUPCAKE;1;18,9;;;;;;;;;;;;;;;;;;;;15:48:04;14:59:24;13;3;3;65;0
24/05/2026;14:21:47;'29260545941965000117650050000391659158203920';39165;;5;384,56;384,56;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;34,96;;;;;;;;;;;17310;TEF-GETNET CREDITO;384,56;VISA            ;VD CRED;483;665926;0;;15:48:04;15:13:07;13;3;3;0;0
24/05/2026;17:17:18;'29260545941965000117650050000391839014385549';39183;;5;93,5;93,5;0;0;0;0;0;0;0;0;5104;NOSSO BURGUER;1;69;;;;;;;;;;;;;;;;;;;;19:34:13;17:17:20;13;1;3;283;0
24/05/2026;17:17:18;'29260545941965000117650050000391839014385549';39183;;5;93,5;93,5;0;0;0;0;0;0;0;0;161;SUCO IMUNIDADE;1;16;;;;;;;;;;;;;;;;;;;;19:34:13;17:17:21;13;1;3;283;0
24/05/2026;17:17:18;'29260545941965000117650050000391839014385549';39183;;5;93,5;93,5;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;8,5;;;;;;;;;;;950018;TEF STONE PIX;93,5;PIX;PIX;170351745;ERRO;0;;19:34:13;17:54:26;13;1;3;0;0
24/05/2026;13:18:37;'29260545941965000117650050000391599764323080';39159;;5;116,6;116,6;0;0;0;0;0;0;0;0;1016579140;DUO DO MAR;1;92;;;;;;;;;;;;;;;;;;;;14:31:08;13:18:38;15;1;3;38;0
24/05/2026;13:18:37;'29260545941965000117650050000391599764323080';39159;;5;116,6;116,6;0;0;0;0;0;0;0;0;5043;SUCO DE LARANJA;1;14;;;;;;;;;;;;;;;;;;;;14:31:08;13:19:33;15;1;3;38;0
24/05/2026;13:18:37;'29260545941965000117650050000391599764323080';39159;;5;116,6;116,6;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;10,6;;;;;;;;;;;17311;TEF-GETNET DEBITO;116,6;MASTERCARD      ;VD DEB;481;M83024;0;;14:31:08;13:57:30;15;1;3;0;0
24/05/2026;14:32:53;'29260545941965000117650050000391679805384455';39167;;5;355,19;355,19;0;0;0;0;0;0;0;0;1016579145;SOBRECOXA DE F. C PURE DE COUVE FLOR;1;72;;;;;;;;;;;;;;;;;;;;15:48:18;14:32:55;15;3;3;65;0
24/05/2026;14:32:53;'29260545941965000117650050000391679805384455';39167;;5;355,19;355,19;0;0;0;0;0;0;0;0;5093;SALMAO GREL C PURE DE BAT DOCE;2;158;;;;;;;;;;;;;;;;;;;;15:48:18;14:32:56;15;3;3;65;0
24/05/2026;14:32:53;'29260545941965000117650050000391679805384455';39167;;5;355,19;355,19;0;0;0;0;0;0;0;0;501;KOMBUCHA GARRAFA - HEALTHY;1;22;;;;;;;;;;;;;;;;;;;;15:48:18;14:32:57;15;3;3;65;0
24/05/2026;14:32:53;'29260545941965000117650050000391679805384455';39167;;5;355,19;355,19;0;0;0;0;0;0;0;0;7028;REFRIGERANTES;1;9;;;;;;;;;;;;;;;;;;;;15:48:18;14:32:59;15;3;3;65;0
24/05/2026;14:32:53;'29260545941965000117650050000391679805384455';39167;;5;355,19;355,19;0;0;0;0;0;0;0;0;140;AGUA SEM GAS;1;10;;;;;;;;;;;;;;;;;;;;15:48:18;14:54:58;15;3;3;65;0
24/05/2026;14:32:53;'29260545941965000117650050000391679805384455';39167;;5;355,19;355,19;0;0;0;0;0;0;0;0;337;BOMBOM VIC;1;25;;;;;;;;;;;;;;;;;;;;15:48:18;15:21:57;15;3;3;65;0
24/05/2026;14:32:53;'29260545941965000117650050000391679805384455';39167;;5;355,19;355,19;0;0;0;0;0;0;0;0;224;CAFE COADO;1;14,9;;;;;;;;;;;;;;;;;;;;15:48:18;15:21:58;15;3;3;65;0
24/05/2026;14:32:53;'29260545941965000117650050000391679805384455';39167;;5;355,19;355,19;0;0;0;0;0;0;0;0;5002;CASADINHO;1;12;;;;;;;;;;;;;;;;;;;;15:48:18;15:21:59;15;3;3;65;0
24/05/2026;14:32:53;'29260545941965000117650050000391679805384455';39167;;5;355,19;355,19;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;32,29;;;;;;;;;;;17311;TEF-GETNET DEBITO;236,79;VISA            ;VD DEB;489;255779;0;;15:48:18;15:26:33;15;3;3;0;0
24/05/2026;14:32:53;'29260545941965000117650050000391679805384455';39167;;5;;;;;;;;;;;;;;;;;;;;;;;;;17311;TEF-GETNET DEBITO;118,4;VISA            ;VD DEB;487;355749;0;;;;;;;;
24/05/2026;13:27:34;'29260545941965000117650050000391609375670392';39160;;5;96,8;96,8;0;0;0;0;0;0;0;0;1016579141;ATUM EM CROSTA LEVE;1;79;;;;;;;;;;;;;;;;;;;;14:30:58;13:27:36;16;1;3;60;0
24/05/2026;13:27:34;'29260545941965000117650050000391609375670392';39160;;5;96,8;96,8;0;0;0;0;0;0;0;0;10041;COCA ZERO;1;9;;;;;;;;;;;;;;;;;;;;14:30:58;13:27:37;16;1;3;60;0
24/05/2026;13:27:34;'29260545941965000117650050000391609375670392';39160;;5;96,8;96,8;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;8,8;;;;;;;;;;;17310;TEF-GETNET CREDITO;96,8;VISA            ;VD CRED;459;839574;0;;14:30:58;13:59:48;16;1;3;0;0
24/05/2026;15:05:16;'29260545941965000117650050000391699944569513';39169;;5;111,1;111,1;0;0;0;0;0;0;0;0;5093;SALMAO GREL C PURE DE BAT DOCE;1;79;;;;;;;;;;;;;;;;;;;;15:48:13;15:05:17;16;1;3;283;0
24/05/2026;15:05:16;'29260545941965000117650050000391699944569513';39169;;5;111,1;111,1;0;0;0;0;0;0;0;0;501;KOMBUCHA GARRAFA - HEALTHY;1;22;;;;;;;;;;;;;;;;;;;;15:48:13;15:35:32;16;1;3;61;0
24/05/2026;15:05:16;'29260545941965000117650050000391699944569513';39169;;5;111,1;111,1;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;10,1;;;;;;;;;;;17310;TEF-GETNET CREDITO;111,1;VISA            ;VD CRED;749;175456;0;;15:48:13;15:35:37;16;1;3;0;0
24/05/2026;17:56:51;'29260545941965000117650050000391909478447202';39190;;5;37,18;37,18;0;0;0;0;0;0;0;0;5046;CAPUCCINO HEALTHY;2;33,8;;;;;;;;;;;;;;;;;;;;19:34:16;17:56:53;17;1;3;60;0
24/05/2026;17:56:51;'29260545941965000117650050000391909478447202';39190;;5;37,18;37,18;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;3,38;;;;;;;;;;;17311;TEF-GETNET DEBITO;37,18;VISA            ;VD DEB;479;867281;0;;19:34:16;18:38:24;17;1;3;0;0
24/05/2026;13:03:38;'29260545941965000117650050000391539404590350';39153;;5;176;176;0;0;0;0;0;0;0;0;10120;SALADA PREMIUM P;2;128;;;;;;;;;;;;;;;;;;;;13:35:31;13:03:39;18;2;3;38;0
24/05/2026;13:03:38;'29260545941965000117650050000391539404590350';39153;;5;176;176;0;0;0;0;0;0;0;0;1016578639;SUCO DE MARACUJA COM ABACAXI;2;32;;;;;;;;;;;;;;;;;;;;13:35:31;13:05:11;18;2;3;38;0
24/05/2026;13:03:38;'29260545941965000117650050000391539404590350';39153;;5;176;176;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;16;;;;;;;;;;;17308;TEF-GETNET PIX;176;PIX;PIX;170045720;ERRO;0;;13:35:31;13:28:36;18;2;3;0;0
24/05/2026;13:53:12;'29260545941965000117650050000391649853785462';39164;;5;229,9;229,9;0;0;0;0;0;0;0;0;250;PRATO KIDS PF;1;45;;;;;;;;;;;;;;;;;;;;14:46:26;13:53:13;19;2;3;60;0
24/05/2026;13:53:12;'29260545941965000117650050000391649853785462';39164;;5;229,9;229,9;0;0;0;0;0;0;0;0;4013;HAMBUGUER CARNE E QUEIJO KIDS;1;45;;;;;;;;;;;;;;;;;;;;14:46:26;13:53:14;19;2;3;60;0
24/05/2026;13:53:12;'29260545941965000117650050000391649853785462';39164;;5;229,9;229,9;0;0;0;0;0;0;0;0;1016579146;NHOQUE AO RAGU DE FILE E GEMA CURADA;1;69;;;;;;;;;;;;;;;;;;;;14:46:26;13:53:16;19;2;3;60;0
24/05/2026;13:53:12;'29260545941965000117650050000391649853785462';39164;;5;229,9;229,9;0;0;0;0;0;0;0;0;163;SUCO DE LARANJA E MORANGO;1;18;;;;;;;;;;;;;;;;;;;;14:46:26;13:54:12;19;2;3;60;0
24/05/2026;13:53:12;'29260545941965000117650050000391649853785462';39164;;5;229,9;229,9;0;0;0;0;0;0;0;0;1016578639;SUCO DE MARACUJA COM ABACAXI;2;32;;;;;;;;;;;;;;;;;;;;14:46:26;13:54:13;19;2;3;60;0
24/05/2026;13:53:12;'29260545941965000117650050000391649853785462';39164;;5;229,9;229,9;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;20,9;;;;;;;;;;;17310;TEF-GETNET CREDITO;229,9;VISA            ;VD CRED;745;67247;0;;14:46:26;14:42:47;19;2;3;0;0
24/05/2026;13:14:52;'29260545941965000117650050000391619115579589';39161;;5;430,1;430,1;0;0;0;0;0;0;0;0;4013;HAMBUGUER CARNE E QUEIJO KIDS;1;45;;;;;;;;;;;;;;;;;;;;14:31:05;13:14:52;20;1;3;60;0
24/05/2026;13:14:52;'29260545941965000117650050000391619115579589';39161;;5;430,1;430,1;0;0;0;0;0;0;0;0;1016579170;CREPIOCA SERTANEJA;1;38;;;;;;;;;;;;;;;;;;;;14:31:05;13:16:41;20;1;3;38;0
24/05/2026;13:14:52;'29260545941965000117650050000391619115579589';39161;;5;430,1;430,1;0;0;0;0;0;0;0;0;5094;RISOTO DE ARROZ NEGRO E CAMARA;1;92;;;;;;;;;;;;;;;;;;;;14:31:05;13:16:42;20;1;3;38;0
24/05/2026;13:14:52;'29260545941965000117650050000391619115579589';39161;;5;430,1;430,1;0;0;0;0;0;0;0;0;250;PRATO KIDS PF;1;45;;;;;;;;;;;;;;;;;;;;14:31:05;13:16:43;20;1;3;38;0
24/05/2026;13:14:52;'29260545941965000117650050000391619115579589';39161;;5;430,1;430,1;0;0;0;0;0;0;0;0;1016579142;MEDALHAO DE FILE COM NHOQUE DE BANANA;1;89;;;;;;;;;;;;;;;;;;;;14:31:05;13:16:45;20;1;3;38;0
24/05/2026;13:14:52;'29260545941965000117650050000391619115579589';39161;;5;430,1;430,1;0;0;0;0;0;0;0;0;10041;COCA ZERO;2;18;;;;;;;;;;;;;;;;;;;;14:31:05;13:17:06;20;1;3;38;0
24/05/2026;13:14:52;'29260545941965000117650050000391619115579589';39161;;5;430,1;430,1;0;0;0;0;0;0;0;0;10116;SALADA SIMPLES P;1;54;;;;;;;;;;;;;;;;;;;;14:31:05;13:18:27;20;1;3;38;0
24/05/2026;13:14:52;'29260545941965000117650050000391619115579589';39161;;5;430,1;430,1;0;0;0;0;0;0;0;0;140;AGUA SEM GAS;1;10;;;;;;;;;;;;;;;;;;;;14:31:05;13:35:51;20;1;3;38;0
24/05/2026;13:14:52;'29260545941965000117650050000391619115579589';39161;;5;430,1;430,1;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;39,1;;;;;;;;;;;17310;TEF-GETNET CREDITO;230;MASTERCARD      ;VD CRED;461;628048;0;;14:31:05;14:01:08;20;1;3;0;0
24/05/2026;13:14:52;'29260545941965000117650050000391619115579589';39161;;5;;;;;;;;;;;;;;;;;;;;;;;;;17310;TEF-GETNET CREDITO;100,1;VISA            ;VD CRED;463;653642;0;;;;;;;;
24/05/2026;13:14:52;'29260545941965000117650050000391619115579589';39161;;5;;;;;;;;;;;;;;;;;;;;;;;;;950018;TEF STONE PIX;100;PIX;PIX;170088803;ERRO;0;;;;;;;;
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;513;CERVEJA HEINEKEN;1;16;;;;;;;;;;;;;;;;;;;;15:54:34;14:31:10;20;1;3;283;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;1016579139;ENTRADA SALMAO CURADO;1;68;;;;;;;;;;;;;;;;;;;;15:54:34;14:39:09;20;1;3;283;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;5089;CEVICHE DE SALMAO C CAMARAO;1;72;;;;;;;;;;;;;;;;;;;;15:54:34;14:39:10;20;1;3;283;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;5096;MEDALHAO DE FILE;3;269,7;;;;;;;;;;;;;;;;;;;;15:54:34;14:39:12;20;1;3;283;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;1016579146;NHOQUE AO RAGU DE FILE E GEMA CURADA;2;138;;;;;;;;;;;;;;;;;;;;15:54:34;14:39:13;20;1;3;283;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;1016579140;DUO DO MAR;1;92;;;;;;;;;;;;;;;;;;;;15:54:34;14:39:14;20;1;3;283;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;163;SUCO DE LARANJA E MORANGO;3;54;;;;;;;;;;;;;;;;;;;;15:54:34;14:39:15;20;1;3;283;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;1016578639;SUCO DE MARACUJA COM ABACAXI;1;16;;;;;;;;;;;;;;;;;;;;15:54:34;14:39:16;20;1;3;283;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;513;CERVEJA HEINEKEN;1;16;;;;;;;;;;;;;;;;;;;;15:54:34;15:11:15;20;1;3;61;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;5035;FATIA MON AMOUR;2;90;;;;;;;;;;;;;;;;;;;;15:54:34;15:37:26;20;1;3;61;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;233;CAPUCCINO ITALIANO;1;13,9;;;;;;;;;;;;;;;;;;;;15:54:34;15:37:27;20;1;3;61;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;223;CAFE CARIOCA;1;9,9;;;;;;;;;;;;;;;;;;;;15:54:34;15:37:28;20;1;3;61;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;220;CAFE ESPRESSO;1;9,9;;;;;;;;;;;;;;;;;;;;15:54:34;15:37:30;20;1;3;61;0
24/05/2026;14:31:08;'29260545941965000117650050000391759772458384';39175;;5;951,94;951,94;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;86,54;;;;;;;;;;;17310;TEF-GETNET CREDITO;951,94;MASTERCARD      ;VD CRED;753;554065;0;;15:54:34;15:52:19;20;1;3;0;0
24/05/2026;16:54:39;'29260545941965000117650050000391819988581556';39181;;5;176;176;0;0;0;0;0;0;0;0;1016578617;SHAKE BERRIES;1;30;;;;;;;;;;;;;;;;;;;;19:34:20;16:54:40;20;1;3;283;0
24/05/2026;16:54:39;'29260545941965000117650050000391819988581556';39181;;5;176;176;0;0;0;0;0;0;0;0;5072;PIZZA DE FRANGO;1;86;;;;;;;;;;;;;;;;;;;;19:34:20;17:07:38;20;1;3;283;0
24/05/2026;16:54:39;'29260545941965000117650050000391819988581556';39181;;5;176;176;0;0;0;0;0;0;0;0;141;AGUA COM GAS;1;11;;;;;;;;;;;;;;;;;;;;19:34:20;17:15:00;20;1;3;283;0
24/05/2026;16:54:39;'29260545941965000117650050000391819988581556';39181;;5;176;176;0;0;0;0;0;0;0;0;141;AGUA COM GAS;1;11;;;;;;;;;;;;;;;;;;;;19:34:20;17:46:32;20;1;3;283;0
24/05/2026;16:54:39;'29260545941965000117650050000391819988581556';39181;;5;176;176;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;1;12;;;;;;;;;;;;;;;;;;;;19:34:20;17:46:33;20;1;3;283;0
24/05/2026;16:54:39;'29260545941965000117650050000391819988581556';39181;;5;176;176;0;0;0;0;0;0;0;0;140;AGUA SEM GAS;1;10;;;;;;;;;;;;;;;;;;;;19:34:20;17:46:56;20;1;3;283;0
24/05/2026;16:54:39;'29260545941965000117650050000391819988581556';39181;;5;176;176;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;16;;;;;;;;;;;17310;TEF-GETNET CREDITO;176;VISA            ;VD CRED;755;79088;0;;19:34:20;17:49:39;20;1;3;0;0
24/05/2026;12:08:38;'29260545941965000117650050000391519358351684';39151;;5;236,5;236,5;0;0;0;0;0;0;0;0;1016579142;MEDALHAO DE FILE COM NHOQUE DE BANANA;1;89;;;;;;;;;;;;;;;;;;;;13:05:26;12:08:38;22;1;3;60;0
24/05/2026;12:08:38;'29260545941965000117650050000391519358351684';39151;;5;236,5;236,5;0;0;0;0;0;0;0;0;5043;SUCO DE LARANJA;1;14;;;;;;;;;;;;;;;;;;;;13:05:26;12:08:40;22;1;3;60;0
24/05/2026;12:08:38;'29260545941965000117650050000391519358351684';39151;;5;236,5;236,5;0;0;0;0;0;0;0;0;1016579140;DUO DO MAR;1;92;;;;;;;;;;;;;;;;;;;;13:05:26;12:08:41;22;1;3;60;0
24/05/2026;12:08:38;'29260545941965000117650050000391519358351684';39151;;5;236,5;236,5;0;0;0;0;0;0;0;0;141;AGUA COM GAS;1;11;;;;;;;;;;;;;;;;;;;;13:05:26;12:08:42;22;1;3;60;0
24/05/2026;12:08:38;'29260545941965000117650050000391519358351684';39151;;5;236,5;236,5;0;0;0;0;0;0;0;0;51070;ARROZ 7 GRAOS;1;9;;;;;;;;;;;;;;;;;;;;13:05:26;12:40:02;22;1;3;60;0
24/05/2026;12:08:38;'29260545941965000117650050000391519358351684';39151;;5;236,5;236,5;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;21,5;;;;;;;;;;;17310;TEF-GETNET CREDITO;236,5;VISA            ;VD CRED;737;205972;0;;13:05:26;13:03:04;22;1;3;0;0
24/05/2026;13:00:44;'29260545941965000117650050000391509431070484';39150;;5;10;10;0;0;0;0;0;0;0;0;140;AGUA SEM GAS;1;10;;;;;;;;;;;5302;MASTER CREDITO;10;;;;;0;;13:00:52;13:00:44;100;1;3;0;0
24/05/2026;13:05:38;'29260545941965000117650050000391529596872166';39152;;5;30,9;30,9;0;0;0;0;0;0;0;0;5002;CASADINHO;1;12;;;;;;;;;;;;;;;;;;;;13:05:47;13:05:38;101;1;3;0;0
24/05/2026;13:05:38;'29260545941965000117650050000391529596872166';39152;;5;30,9;30,9;0;0;0;0;0;0;0;0;7038;CUPCAKE;1;18,9;;;;;;;;;;;5302;MASTER CREDITO;30,9;;;;;0;;13:05:47;13:05:42;101;1;3;0;0
24/05/2026;13:33:49;'29260545941965000117650050000391559093083155';39155;;5;50;50;0;0;0;0;0;0;0;0;9999;EMBALAGEM + SACOLA;1;5;;;;;;;;;;;;;;;;;;;;13:33:58;13:33:49;102;1;3;0;0
24/05/2026;13:33:49;'29260545941965000117650050000391559093083155';39155;;5;50;50;0;0;0;0;0;0;0;0;5035;FATIA MON AMOUR;1;45;;;;;;;;;;;3;PIX;50;;;;;0;;13:33:58;13:33:54;102;1;3;0;0
24/05/2026;13:57:36;'29260545941965000117650050000391589093241232';39158;;5;12;12;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;1;12;;;;;;;;;;;5301;VISA CREDITO;12;;;;;0;;13:57:40;13:57:36;103;1;3;0;0
24/05/2026;15:48:35;'29260545941965000117650050000391739855738436';39173;;5;25;25;0;0;0;0;0;0;0;0;342;BOMBOM CASADINHO;1;25;;;;;;;;;;;5302;MASTER CREDITO;25;;;;;0;;15:48:40;15:48:35;104;1;3;0;0
24/05/2026;16:24:08;'29260545941965000117650050000391779542691499';39177;;5;12;12;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;1;12;;;;;;;;;;;4302;MASTER DEBITO;12;;;;;0;;16:24:16;16:24:08;105;1;3;0;0
24/05/2026;17:06:27;'29260545941965000117650050000391789881958738';39178;;5;33;33;0;0;0;0;0;0;0;0;1016578616;SHAKE TROPICAL MANGO;1;30;;;;;;;;;;;;;;;;;;;;17:07:23;17:06:27;106;1;3;0;0
24/05/2026;17:06:27;'29260545941965000117650050000391789881958738';39178;;5;33;33;0;0;0;0;0;0;0;0;1016579062;COPO SHAKE COM TAMPA BOLHA;1;3;;;;;;;;;;;5302;MASTER CREDITO;33;;;;;0;;17:07:23;17:06:40;106;1;3;0;0
24/05/2026;17:33:33;'29260545941965000117650050000391809501222074';39180;;5;37;37;0;0;0;0;0;0;0;0;342;BOMBOM CASADINHO;1;25;;;;;;;;;;;;;;;;;;;;17:33:54;17:33:33;107;1;3;0;0
24/05/2026;17:33:33;'29260545941965000117650050000391809501222074';39180;;5;37;37;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;1;12;;;;;;;;;;;4302;MASTER DEBITO;37;;;;;0;;17:33:54;17:33:41;107;1;3;0;0
24/05/2026;17:51:14;'29260545941965000117650050000391829306571388';39182;;5;18;18;0;0;0;0;0;0;0;0;6116;SEQUILHO DE COCO 150 G;1;18;;;;;;;;;;;4303;ELO DEBITO;18;;;;;0;;17:51:38;17:51:14;108;1;3;0;0
24/05/2026;17:58:26;'29260545941965000117650050000391849104753846';39184;;5;10;10;0;0;0;0;0;0;0;0;140;AGUA SEM GAS;1;10;;;;;;;;;;;5302;MASTER CREDITO;10;;;;;0;;17:58:39;17:58:26;109;1;3;0;0
24/05/2026;18:05:55;'29260545941965000117650050000391869202504845';39186;;5;97;97;0;0;0;0;0;0;0;0;5035;FATIA MON AMOUR;1;45;;;;;;;;;;;;;;;;;;;;18:06:20;18:05:55;110;1;3;0;0
24/05/2026;18:05:55;'29260545941965000117650050000391869202504845';39186;;5;97;97;0;0;0;0;0;0;0;0;9999;EMBALAGEM + SACOLA;1;5;;;;;;;;;;;;;;;;;;;;18:06:20;18:05:57;110;1;3;0;0
24/05/2026;18:05:55;'29260545941965000117650050000391869202504845';39186;;5;97;97;0;0;0;0;0;0;0;0;5034;FATIA CHOCOLATUDA;1;42;;;;;;;;;;;;;;;;;;;;18:06:20;18:06:11;110;1;3;0;0
24/05/2026;18:05:55;'29260545941965000117650050000391869202504845';39186;;5;97;97;0;0;0;0;0;0;0;0;9999;EMBALAGEM + SACOLA;1;5;;;;;;;;;;;5302;MASTER CREDITO;97;;;;;0;;18:06:20;18:06:14;110;1;3;0;0
24/05/2026;18:21:00;'29260545941965000117650050000391879262346577';39187;;5;10;10;0;0;0;0;0;0;0;0;140;AGUA SEM GAS;1;10;;;;;;;;;;;4301;VISA ELETRO;10;;;;;0;;18:21:07;18:21:00;111;1;3;0;0
